,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
365,31,5,0.8700613999,1,607,5.242186645006776e-06,medium,positivefb
366,31,4,0.7378475,1,685,8.537626613696308e-06,hard,positivefb
367,31,5,1.8928252002,1,297,7.957244686271252e-06,medium,positivefb
368,31,6,0.8313461998,1,223,1.0995734047856515e-05,medium,positivefb
369,31,6,0.6378742997,1,336,4.691446856703578e-06,easy,positivefb
370,31,6,0.5580964,1,207,8.033302445909215e-06,easy,positivefb
371,31,5,0.7217526003,1,349,5.947348234666197e-06,medium,positivefb
372,31,6,0.8894007998,1,159,1.7342553435420894e-06,easy,positivefb
373,31,4,1.6849044003,1,264,2.307290660297689e-06,hard,positivefb
374,31,5,1.7465043999,1,282,6.004802013473252e-06,medium,positivefb
375,31,4,1.7253543003,1,268,2.0055167628519014e-06,hard,positivefb
376,31,2,0.8222648003,0,1252,-4.483979584166089e-06,medium,positivefb
377,31,5,1.2772853998,0,258,7.016988878529388e-07,hard,positivefb
378,31,5,0.9193894998,1,263,-1.8743338412813702e-06,easy,positivefb
379,31,6,1.797574,1,295,-2.860311238205792e-06,easy,positivefb
380,31,5,0.7639686,1,337,9.479358747470868e-06,medium,positivefb
381,31,4,1.2755585001,1,387,9.14865568385371e-06,hard,positivefb
382,31,5,1.3588898,1,305,8.211088765413005e-06,easy,positivefb
383,31,5,0.7401292999,1,683,-6.96011682363957e-06,hard,positivefb
384,31,5,0.5955242002,1,539,-7.167576085371654e-06,hard,positivefb
385,31,5,0.7068332997,1,363,2.435227703156004e-06,easy,positivefb
386,31,4,0.8318320997,1,495,-2.9541109333237114e-06,hard,positivefb
387,31,3,0.6819072003,0,964,4.48946799075284e-06,medium,positivefb
388,31,5,1.0195446,1,267,1.0083818427047186e-05,medium,positivefb
389,31,6,1.5275658001,1,134,5.908914451750664e-06,easy,positivefb
390,31,6,0.6772294999,1,328,6.792912213517894e-07,medium,positivefb
391,31,6,0.7000635001,1,243,1.3650104692083836e-05,easy,positivefb
392,31,6,0.6039674003,1,259,1.1556739146415224e-05,easy,positivefb
393,31,6,0.7021722002,1,208,5.617540396808929e-06,easy,positivefb
394,31,6,0.6049778,1,242,5.1027403938286275e-06,hard,positivefb
